source,canonical_id,original_id,min_max_label,percentile_label,threshold_label,average_score,number_atoms,score_std
gnn_exp3,box1728,sdf_2-piezo-graph-5A/unlabeled/box1728-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.872349049448967,54,0.0984999801851031
gnn_exp4,box1728,sdf_2-piezo-graph-5A/unlabeled/box1728-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8697340512275695,54,0.1032811004644111
gnn_exp4,box1729,sdf_2-piezo-graph-5A/unlabeled/box1729-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8568137902021408,55,0.1332486686773199
gcn_exp1,box1730,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box1730-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.834449533522129,57,0.1488378929974619
gcn_exp3,box1730,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box1730-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8464908337593079,57,0.1504291157782673
gcn_exp5,box1730,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box1730-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.834127444922924,57,0.1989004939037954
gnn_exp1,box1730,sdf_2-piezo-graph-5A/unlabeled/box1730-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9462098455429078,57,0.0442476932174224
gnn_exp2,box1730,sdf_2-piezo-graph-5A/unlabeled/box1730-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.930611492395401,57,0.0497041940890016
gnn_exp3,box1730,sdf_2-piezo-graph-5A/unlabeled/box1730-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9826321732997896,57,0.0178964322072601
gnn_exp4,box1730,sdf_2-piezo-graph-5A/unlabeled/box1730-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.945016268491745,57,0.0402920924648713
gnn_exp5,box1730,sdf_2-piezo-graph-5A/unlabeled/box1730-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9639386343955992,57,0.0310059181806348
gat_exp4,box1731,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box1731-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8202455067634582,42,0.1029017851089535
gcn_exp2,box1731,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box1731-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8846503895521164,42,0.1061221475946163
gcn_exp3,box1731,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box1731-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8242558053135872,42,0.1671248845199654
gcn_exp4,box1731,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box1731-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8550623208284378,42,0.1610273835476101
gcn_exp5,box1731,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box1731-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8736166656017303,42,0.1366424541137593
gnn_exp1,box1731,sdf_2-piezo-graph-5A/unlabeled/box1731-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7837742793560029,42,0.1158420640786351
gnn_exp2,box1731,sdf_2-piezo-graph-5A/unlabeled/box1731-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8786691403388978,42,0.0822848247908306
gnn_exp4,box1761,sdf_2-piezo-graph-5A/unlabeled/box1761-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9176359009742736,39,0.0653092132037623
gnn_exp5,box1761,sdf_2-piezo-graph-5A/unlabeled/box1761-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8093494081497192,39,0.1632755914242743
gat_exp1,box1762,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box1762-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.911721851825714,34,0.0876401119514255
gat_exp3,box1762,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box1762-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8805024695396423,34,0.0881785410840343
gnn_exp1,box1762,sdf_2-piezo-graph-5A/unlabeled/box1762-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9231903833150864,34,0.09623934350042
gnn_exp2,box1762,sdf_2-piezo-graph-5A/unlabeled/box1762-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8927775418758392,34,0.0875710068254559
gnn_exp3,box1762,sdf_2-piezo-graph-5A/unlabeled/box1762-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9777570617198944,34,0.0200932025992917
gnn_exp4,box1762,sdf_2-piezo-graph-5A/unlabeled/box1762-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9489395177364348,34,0.0579325149703619
gnn_exp5,box1762,sdf_2-piezo-graph-5A/unlabeled/box1762-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.883041490316391,34,0.0975304559267769
gnn_exp3,box2004,sdf_2-piezo-graph-5A/unlabeled/box2004-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8365512293577194,55,0.1140453855169101
gnn_exp4,box2004,sdf_2-piezo-graph-5A/unlabeled/box2004-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.870022382736206,55,0.1118771406673657
gat_exp4,box2013,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2013-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8100446188449859,53,0.1264617383209989
gnn_exp1,box2013,sdf_2-piezo-graph-5A/unlabeled/box2013-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9638408088684082,53,0.0551312628270885
gnn_exp2,box2013,sdf_2-piezo-graph-5A/unlabeled/box2013-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.966550463438034,53,0.0402170866184515
gnn_exp3,box2013,sdf_2-piezo-graph-5A/unlabeled/box2013-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9852348148822784,53,0.0144093670343357
gnn_exp4,box2013,sdf_2-piezo-graph-5A/unlabeled/box2013-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9772498035430908,53,0.0280873088255774
gnn_exp5,box2013,sdf_2-piezo-graph-5A/unlabeled/box2013-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.981480907201767,53,0.0217308264964529
gnn_exp1,box2014,sdf_2-piezo-graph-5A/unlabeled/box2014-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8313906955718994,52,0.1095684408323377
gnn_exp3,box2014,sdf_2-piezo-graph-5A/unlabeled/box2014-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.858447043299675,52,0.1319976045174191
gnn_exp4,box2014,sdf_2-piezo-graph-5A/unlabeled/box2014-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9370790672302246,52,0.0684000109069658
gnn_exp1,box2016,sdf_2-piezo-graph-5A/unlabeled/box2016-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8053613567352295,49,0.16260892858685
gnn_exp2,box2016,sdf_2-piezo-graph-5A/unlabeled/box2016-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8186378771066666,49,0.1186031742686577
gnn_exp3,box2016,sdf_2-piezo-graph-5A/unlabeled/box2016-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9345733070373536,49,0.0542567290965286
gnn_exp4,box2016,sdf_2-piezo-graph-5A/unlabeled/box2016-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8736176133155823,49,0.1148570116270573
gnn_exp5,box2016,sdf_2-piezo-graph-5A/unlabeled/box2016-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8540506130456924,49,0.1241886424548438
gat_exp3,box2033,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2033-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8579451036453247,27,0.084362442125518
gat_exp4,box2033,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2033-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8183094763755798,27,0.1348428099950335
gnn_exp1,box2042,sdf_2-piezo-graph-5A/unlabeled/box2042-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8390411895513534,59,0.1649707405652013
gnn_exp2,box2042,sdf_2-piezo-graph-5A/unlabeled/box2042-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8463304954767227,59,0.1432747654519891
gnn_exp3,box2042,sdf_2-piezo-graph-5A/unlabeled/box2042-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9265768086910248,59,0.1113370855125958
gnn_exp4,box2042,sdf_2-piezo-graph-5A/unlabeled/box2042-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8956679618358612,59,0.1078641080228263
gnn_exp2,box2057,sdf_2-piezo-graph-5A/unlabeled/box2057-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8469585013389588,57,0.1426305854557613
gnn_exp3,box2057,sdf_2-piezo-graph-5A/unlabeled/box2057-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9189858305454254,57,0.0716594757085397
gnn_exp4,box2057,sdf_2-piezo-graph-5A/unlabeled/box2057-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8076592144370079,57,0.1862538069566359
cnn_exp1,box2061,sdf_2-piezo-grids/unlabeled/box2061-filtered_grid_0.npy,PseudoPositive,PseudoPositive,Positive,0.998635914325714,43,
cnn_exp2,box2061,sdf_2-piezo-grids/unlabeled/box2061-filtered_grid_0.npy,PseudoPositive,PseudoPositive,Positive,0.9989661514759064,43,
cnn_exp3,box2061,sdf_2-piezo-grids/unlabeled/box2061-filtered_grid_0.npy,PseudoPositive,PseudoPositive,Positive,0.9989732480049134,43,
cnn_exp4,box2061,sdf_2-piezo-grids/unlabeled/box2061-filtered_grid_0.npy,PseudoPositive,PseudoPositive,Positive,0.9987518560886384,43,
cnn_exp5,box2061,sdf_2-piezo-grids/unlabeled/box2061-filtered_grid_0.npy,PseudoPositive,PseudoPositive,Positive,0.9981259429454804,43,
gat_exp1,box2061,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2061-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9758755254745484,43,0.0181565197281439
gat_exp2,box2061,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2061-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9798821139335632,43,0.017496917042835
gat_exp3,box2061,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2061-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9862875962257384,43,0.0111920100713168
gat_exp4,box2061,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2061-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9860634064674376,43,0.0116335015803756
gat_exp5,box2061,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2061-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9635127234458924,43,0.0367988976251177
gcn_exp3,box2061,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2061-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8831232798099518,43,0.1787252106367415
gcn_exp4,box2061,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2061-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.8839630848169326,43,0.1833065278265426
gcn_exp5,box2061,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2061-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8257638704776764,43,0.194721487762139
gnn_exp1,box2061,sdf_2-piezo-graph-5A/unlabeled/box2061-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.968462973833084,43,0.0242291612685915
gnn_exp2,box2061,sdf_2-piezo-graph-5A/unlabeled/box2061-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9684619402885436,43,0.0265776977699499
gnn_exp3,box2061,sdf_2-piezo-graph-5A/unlabeled/box2061-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9521058964729308,43,0.0478370325633974
gnn_exp4,box2061,sdf_2-piezo-graph-5A/unlabeled/box2061-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9882855343818664,43,0.0086265467759064
gnn_exp5,box2061,sdf_2-piezo-graph-5A/unlabeled/box2061-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9824545657634736,43,0.0114777689972406
gat_exp1,box2062,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2062-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9575562286376952,36,0.029985535011786
gat_exp2,box2062,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2062-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9604610633850098,36,0.0357304264041027
gat_exp3,box2062,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2062-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.951632159948349,36,0.0397532141508009
gat_exp4,box2062,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2062-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9721580970287323,36,0.0256493027616937
gat_exp5,box2062,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2062-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9452522778511048,36,0.0567075670598156
gcn_exp1,box2062,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2062-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.85336385846138,36,0.1875967494417344
gcn_exp3,box2062,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2062-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.841399214565754,36,0.2317704543477327
gcn_exp4,box2062,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2062-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9118463349342346,36,0.1237035385630359
gnn_exp1,box2062,sdf_2-piezo-graph-5A/unlabeled/box2062-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9193838572502137,36,0.0709029346045254
gnn_exp2,box2062,sdf_2-piezo-graph-5A/unlabeled/box2062-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9336363327503204,36,0.0451003728082731
gnn_exp3,box2062,sdf_2-piezo-graph-5A/unlabeled/box2062-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8399354374408722,36,0.1492144856979508
gnn_exp4,box2062,sdf_2-piezo-graph-5A/unlabeled/box2062-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8931409800052643,36,0.0933601578621227
gnn_exp5,box2062,sdf_2-piezo-graph-5A/unlabeled/box2062-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.95795947432518,36,0.0356673835026098
gnn_exp1,box2090,sdf_2-piezo-graph-5A/unlabeled/box2090-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7967226684093476,43,0.1138084224316558
gnn_exp2,box2090,sdf_2-piezo-graph-5A/unlabeled/box2090-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8068964385986328,43,0.1258312932844681
gnn_exp3,box2090,sdf_2-piezo-graph-5A/unlabeled/box2090-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9163908994197846,43,0.0546669943644283
gnn_exp4,box2090,sdf_2-piezo-graph-5A/unlabeled/box2090-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.870537075996399,43,0.1013551202804841
gnn_exp5,box2090,sdf_2-piezo-graph-5A/unlabeled/box2090-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7961824536323547,43,0.1183288249359729
gat_exp1,box2105,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2105-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.989612373113632,33,0.0076984418244702
gat_exp2,box2105,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2105-filtered_graphs.npy,StrongPositive,StrongPositive,Positive,0.9898939788341522,33,0.0085428644572999
gat_exp3,box2105,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2105-filtered_graphs.npy,StrongPositive,StrongPositive,Positive,0.9938120830059052,33,0.0051634524077304
gat_exp4,box2105,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2105-filtered_graphs.npy,StrongPositive,StrongPositive,Positive,0.9933953332901,33,0.0056543172058312
gat_exp5,box2105,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2105-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9841301250457763,33,0.0140204277329117
gcn_exp1,box2105,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2105-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9081056761741638,33,0.1449608765443592
gcn_exp2,box2105,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2105-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.924644957780838,33,0.0865191223317747
gcn_exp3,box2105,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2105-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9478580796718598,33,0.0668080449539876
gcn_exp4,box2105,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2105-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.8870242530107498,33,0.1277610195777304
gcn_exp5,box2105,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2105-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8564472371339797,33,0.1605560777239036
gnn_exp1,box2105,sdf_2-piezo-graph-5A/unlabeled/box2105-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.876598756313324,33,0.091908917608536
gnn_exp2,box2105,sdf_2-piezo-graph-5A/unlabeled/box2105-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9320879220962524,33,0.0386141501704672
gnn_exp3,box2105,sdf_2-piezo-graph-5A/unlabeled/box2105-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9758176994323732,33,0.0191803982773814
gnn_exp4,box2105,sdf_2-piezo-graph-5A/unlabeled/box2105-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.9697255980968476,33,0.0223418514089841
gnn_exp5,box2105,sdf_2-piezo-graph-5A/unlabeled/box2105-filtered_combined_matrix.npy,StrongPositive,StrongPositive,Positive,0.96038982629776,33,0.0334403251660977
gnn_exp1,box2119,sdf_2-piezo-graph-5A/unlabeled/box2119-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8190944218635559,49,0.110005825618415
gnn_exp4,box2119,sdf_2-piezo-graph-5A/unlabeled/box2119-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8653067237138748,49,0.1181257098455044
gnn_exp1,box2120,sdf_2-piezo-graph-5A/unlabeled/box2120-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7788474571704864,45,0.1545540460823899
gnn_exp4,box2120,sdf_2-piezo-graph-5A/unlabeled/box2120-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.9239710581302644,45,0.0676296043242757
gat_exp2,box2330,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2330-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8625698632001877,46,0.1353852461043721
gat_exp3,box2330,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2330-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9379059302806856,46,0.0559887734528381
gat_exp4,box2330,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2330-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8541664052009582,46,0.1144807326657527
gnn_exp3,box2330,sdf_2-piezo-graph-5A/unlabeled/box2330-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8755011785030365,46,0.1072756483312873
gnn_exp4,box2330,sdf_2-piezo-graph-5A/unlabeled/box2330-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8199605098366738,46,0.1494179877728713
gnn_exp5,box2330,sdf_2-piezo-graph-5A/unlabeled/box2330-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.8015799903869629,46,0.1557550511558071
gat_exp1,box2346,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2346-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.83571932554245,53,0.0726118613423962
gat_exp2,box2346,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2346-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8601065707206726,53,0.0697030340921017
gcn_exp1,box2346,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2346-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8737199145555496,53,0.1429066529039103
gnn_exp4,box2349,sdf_2-piezo-graph-5A/unlabeled/box2349-filtered_combined_matrix.npy,PseudoPositive,PseudoPositive,Positive,0.7876211452484131,52,0.1279188368131575
gnn_exp4,box2358,sdf_2-piezo-graph-5A/unlabeled/box2358-filtered_combined_matrix.npy,PseudoPositive,StrongPositive,Positive,0.8385738778114319,46,0.1126490555959568
gat_exp1,box2361,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2361-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9578281164169312,50,0.025358072131045
gat_exp2,box2361,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2361-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8991760087013244,50,0.0664278114893012
gat_exp3,box2361,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2361-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9282096028327942,50,0.0400947548719771
gat_exp4,box2361,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2361-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9369466841220856,50,0.0349843501138294
gat_exp5,box2361,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2361-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9509474122524262,50,0.0362453275209592
gcn_exp1,box2361,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2361-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9518703347444536,50,0.1034364046893839
gcn_exp2,box2361,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2361-filtered_graphs.npy,PseudoPositive,PseudoPositive,Positive,0.8933645802736282,50,0.1504014194408748
gcn_exp3,box2361,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2361-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9497154819965362,50,0.0876979716541691
gcn_exp4,box2361,sdf_2-piezo-sdf_2-graphs-5A/unlabeled/box2361-filtered_graphs.npy,PseudoPositive,StrongPositive,Positive,0.9147021114826204,50,0.1148319219491195
