model,filename,percentile_label,overlap,protein_id
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7NEQ-f2-positive_graphs.npy,StrongNegative,0.382,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7NEQ-f5-positive_graphs.npy,StrongNegative,0.317,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7NF6-f2-positive_graphs.npy,PseudoNegative,0.2,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7NF6-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7NF8-f1-positive_graphs.npy,StrongPositive,0.4,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7NF8-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7OCA-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7OCA-f3-positive_graphs.npy,StrongNegative,0.238,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7OCA-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7OCE-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7OJI-f5-positive_graphs.npy,PseudoPositive,0.205,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7P00-f1_graphs.npy,StrongNegative,0.077,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7P00-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7P00-f4-positive_graphs.npy,StrongPositive,0.273,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7P02-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7PP1-f5_graphs.npy,StrongNegative,0.095,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7PX4-f4-positive_graphs.npy,StrongNegative,0.214,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7PXE-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7PYR-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7Q1U-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7Q1U-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7R8B-f1_graphs.npy,StrongNegative,0.137,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7R8B-f2-positive_graphs.npy,StrongNegative,0.207,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7R8B-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7R8D-f1-positive_graphs.npy,StrongNegative,0.202,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7R8D-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7RHR-f2-positive_graphs.npy,PseudoNegative,0.302,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SHF-f3-positive_graphs.npy,StrongNegative,0.226,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SIL-f1-positive_graphs.npy,PseudoNegative,0.333,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SIL-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SIL-f3-positive_graphs.npy,StrongNegative,0.279,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SIL-f4-positive_graphs.npy,StrongNegative,0.25,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SIL-f5-positive_graphs.npy,StrongPositive,0.312,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SIM-f2-positive_graphs.npy,StrongNegative,0.24,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SIM-f3-positive_graphs.npy,StrongNegative,0.323,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SIM-f4-positive_graphs.npy,PseudoNegative,0.387,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SK4-f1-positive_graphs.npy,PseudoPositive,0.29,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SK4-f3-positive_graphs.npy,StrongNegative,0.226,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SK7-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SK7-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SK8-f1-positive_graphs.npy,PseudoNegative,0.224,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SK8-f3-positive_graphs.npy,StrongNegative,0.429,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SL8-f1-positive_graphs.npy,StrongPositive,0.421,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SMM-f2_graphs.npy,StrongNegative,0.088,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SMR-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SMR-f5-positive_graphs.npy,StrongPositive,0.257,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SMS-f4-positive_graphs.npy,StrongNegative,0.212,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SMS-f5-positive_graphs.npy,StrongPositive,0.3,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SMT-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SMT-f5-positive_graphs.npy,StrongPositive,0.286,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7SVD-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7TBW-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7TC0-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7TJ9-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7TY4-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7TY6-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7TY6-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7TY6-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7TY7-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7UHG-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7UHG-f3_graphs.npy,StrongNegative,0.012,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7URC-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7URD-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7USW-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7USX-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7UZ3-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7UZ3-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7UZE-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7UZQ-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7UZQ-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7V07-f4-positive_graphs.npy,StrongNegative,0.244,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7V0K-f1-positive_graphs.npy,StrongNegative,0.28,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7V0K-f2-positive_graphs.npy,StrongNegative,0.282,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7V0K-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7V0K-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7V0S-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7V19-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7V3Z-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7V3Z-f5-positive_graphs.npy,StrongNegative,0.222,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VAB-f2-positive_graphs.npy,StrongNegative,0.319,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VAB-f3-positive_graphs.npy,StrongPositive,0.275,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VDH-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VDH-f3-positive_graphs.npy,PseudoNegative,0.293,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VDL-f2-positive_graphs.npy,PseudoNegative,0.267,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VDL-f3_graphs.npy,StrongNegative,0.106,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VFX-f1-positive_graphs.npy,PseudoPositive,0.298,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VFX-f4-positive_graphs.npy,StrongNegative,0.204,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VGZ-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VLA-f4-positive_graphs.npy,StrongNegative,0.282,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VLA-f5_graphs.npy,StrongNegative,0.167,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VR7-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VUY-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VUZ-f1_graphs.npy,StrongNegative,0.133,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VUZ-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VV3-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VV4-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7VV5-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7W2Z-f1-positive_graphs.npy,StrongNegative,0.311,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7W2Z-f2-positive_graphs.npy,PseudoNegative,0.25,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7W2Z-f3-positive_graphs.npy,PseudoNegative,0.222,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7W9W-f1-positive_graphs.npy,StrongNegative,0.208,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7W9W-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WC4-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WC4-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WC5-f1_graphs.npy,StrongNegative,0.134,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WC6-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WC7-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WC7-f2_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WC7-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WC7-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WC8-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WC8-f2-positive_graphs.npy,StrongPositive,0.204,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WEL-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WFR-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WFW-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WGD-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WGT-f1-positive_graphs.npy,StrongNegative,0.238,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WLD-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WLW-f1-positive_graphs.npy,StrongNegative,0.25,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WLW-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WQ3-f5_graphs.npy,StrongNegative,0.037,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WU4-f1-positive_graphs.npy,StrongPositive,0.29,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WU5-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WU5-f2-positive_graphs.npy,PseudoNegative,0.304,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WU5-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WYU-f2-positive_graphs.npy,StrongNegative,0.314,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WYZ-f3-positive_graphs.npy,StrongNegative,0.317,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WYZ-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WYZ-f5-positive_graphs.npy,StrongNegative,0.2,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WZ0-f1-positive_graphs.npy,StrongPositive,0.206,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WZ0-f3-positive_graphs.npy,StrongNegative,0.265,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7WZ0-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7X24-f1-positive_graphs.npy,StrongNegative,0.236,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7X2C-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7X2F-f5_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7XBX-f3-positive_graphs.npy,StrongPositive,0.25,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7XBX-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7XBX-f5-positive_graphs.npy,StrongPositive,0.286,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7XEM-f4_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7XER-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7XER-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7XEU-f3-positive_graphs.npy,StrongNegative,0.246,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7XT8-f2-positive_graphs.npy,StrongNegative,0.328,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7XT8-f3_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7XT9-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7XT9-f3-positive_graphs.npy,StrongNegative,0.306,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7XTC-f1_graphs.npy,StrongNegative,0.0,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7XVE-f4-positive_graphs.npy,StrongNegative,0.211,
Chol-GCN,../../../Data/SplitData/Cholesterol/cholesterol-separate-graphs-5A_exp1/Test/CombinedUnlabeled/7XW5-f3-positive_graphs.npy,StrongNegative,0.227,
